duns,domain,gt_domain,business_name,address_1,address_2,city_name,state_name,postal_code,country_name,line_of_business,better_domain,perfect_match,probably_match,not_match,alternative_domain,comment,time
750717563,veolia.com,alliedindustrial.com.au,ALLIED INDUSTRIAL SERVICES PTY LIMITED,L 4 65 Pirrama Rd,,PYRMONT,NEW SOUTH WALES,2009,AUSTRALIA,Refuse system,,,,,,,
420036030,cscline.com,lines.coscoshipping.com,"Cosco Shipping Lines (Shanghai) Co., Ltd.","No.378, Dongdaming Rd., Hongkou Dist.",,Shanghai,Shanghai,20008,CHINA,Freight transportation arrangement,,,,,,,
800032120,chilis.com,brinker.com,Brinker Restaurant Corporation,3000 Olympus Blvd,,Coppell,Texas,75019,USA,Eating place,,,,,,,
275141091,groupama.com,gan.fr,GAN ASSURANCES,8 A 10,8 RUE D'ASTORG,PARIS,PARIS,75008,FRANCE,Fire/casualty insurance carrier,,,,,,,
346567669,naustdal.kommune.no,sunnfjord.kommune.no,Sunnfjord Kommune,Hafstadvegen 42,,FORDE,VESTLAND,6800,NORWAY,General government,,,,,,,
645828604,get.org.pk,ghazaliforum.com,GHAZALI EDUCATION TRUST,5 E Samanburg Johar Town,,LAHORE,Punjab,54782,PAKISTAN,Social services,,,,,,,
754949720,smsrental.com.au,smsmining.com.au,A.C.N. 601 828 424 PTY LTD,96 Ewing St,,WELSHPOOL,WESTERN AUSTRALIA,6106,AUSTRALIA,Whol construction/mining equipment,,,,,,,
55759112,serhouston.org,serjobs.org,"Ser-Jobs For Progress of The Texas Gulf Coast, Inc.",1710 Telephone Rd,,HOUSTON,Texas,77023,USA,Job training/related services,,,,,,,
682808107,mgindustry.ru,efko-taman.ru,"PISHCHEVYE INGREDIENTY, OOO",d. 1 etazh 3 pom. 3,,Pos. Volna,,35353,RUSSIAN FEDERATION,Mfg edible fats/oils,,,,,,,
333685571,xella.de,ytong-silka.de,Xella Deutschland GmbH,Dusseldorfer Landstr. 395,,Duisburg,Nordrhein-Westfalen,47259,GERMANY,Mfg nonmetallic mineral products,,,,,,,
644882367,zenit-kmz.com,zenit-medicine.com,"KMZ, PAO",8 ul. Rechnaya,,Krasnogorsk,,14340,RUSSIAN FEDERATION,Mfg optical instruments/lenses,,,,,,,
367114720,arabesque.ro,mathaus.ro,ARABESQUE SRL,"Timisului Street, No. 1",,Galati,Galati,80000,ROMANIA,Whol construction materials,,,,,,,
932521776,www.modivcare.com,modivcare.com,"Modivcare Solutions, LLC",6900 E Layton Ave Ste 1200,,Denver,Colorado,80237,USA,Freight transportation arrangement,,,,,,,
42665377,claycooley.com,claycooleychevy.com,"Clay Cooley, LLC",1251 E Airport Fwy,,IRVING,Texas,75062,USA,Ret new/used automobiles,,,,,,,
78864088,midcoastpartners.com,midcoastenergy.com,"Midcoast Energy Partners, L.P.",1100 Louisiana St Ste 3300,,Houston,Texas,77002,USA,Crude petroleum/natural gas production,,,,,,,
312511858,osram.us,siteco.com,OSRAM SL GmbH,Marcel-Breuer-Str. 4,,Munchen,Bayern,80807,GERMANY,Holding company,,,,,,,
558448187,zacares.io,bhatiabrothers.com,BHATIA & BROTHERS (L.L.C),"Airport Road , Garhoud Deira Al",,Dubai,Dubai,,UNITED ARAB EMIRATES,Whol durable goods,,,,,,,
70473350,cusdk8.org,cupertino.org,Cupertino Union School District,10301 Vista Dr,,CUPERTINO,California,95014,USA,Elementary/secondary school,,,,,,,
210320073,gallagherre.com,wtwco.com,WILLIS LIMITED,51 Lime Street,,LONDON,LONDON,EC3M,ENGLAND,Insurance agent/broker,,,,,,,
362298939,pcdvsmorf.ru,pcvsmorf.ru,"SKK SEVEROKAVKAZSKI, FGBU",d. 24 ul. Sobornaya,,Pyatigorsk,,35750,RUSSIAN FEDERATION,Physical fitness facility,,,,,,,
602311123,www.masonmac.com,mutualreverse.com,Mason McDuffie Mortgage Corp,12647 Alcosta Blvd Ste 300,,San Ramon,California,94583,USA,Mortgage banker/correspondent,,,,,,,
525222550,kipa.com.tr,kipakurumsal.com,KIPA TICARET ANONIM SIRKETI,NO:40 YENI HAVAALANI CADDESI,CIGLI,IZMIR,,35620,TURKIYE,Ret groceries,,,,,,,
693083425,mchg.jp,mc-healthcare.co.jp,"MC HEALTHCARE HOLDINGS, INC.","2-16-1, KONAN",SHINAGAWA EAST ONE TOWER 12F.,MINATO-KU,TOKYO,108-0,JAPAN,Holding company,,,,,,,
313473421,webhelp.com,werde-ein-webhelper.de,Webhelp Holding Germany GmbH,Tullnaustr. 20,,Nurnberg,Bayern,90402,GERMANY,Holding company,,,,,,,
809035975,wisconsin.gov,doc.wi.gov,Wisconsin Department of Corrections,3099 E Washington Ave,,Madison,Wisconsin,53704,USA,Correctional institution,,,,,,,
752110648,saracen.com.au,nsrltd.com,NORTHERN STAR (THUNDERBOX) PTY LTD,LEVEL 4 500 HAY STREET,,SUBIACO,WESTERN AUSTRALIA,6008,AUSTRALIA,Gold ore mining,,,,,,,
193691821,cledepeaubeaute.com,jobs.shiseidoamericas.com,Shiseido Americas Corporation,390 Madison Ave,,NEW YORK,New York,10017,USA,Mfg toilet preparations,,,,,,,
128938839,www.viterra.com,gavilon.com,"Viterra USA Holdings, LLC",1331 Capitol Ave,,Omaha,Nebraska,68102,USA,Whol grain/field beans,,,,,,,
4013579,mcabeeconstruction.com,mcabeeinc.com,"McAbee Construction, Inc.",5724 21ST St,,Tuscaloosa,Alabama,35401,USA,Heavy construction,,,,,,,
344551234,huawei.com,huawei-dialog.de,Huawei Technologies Deutschland GmbH,Hansaallee 205,,Dusseldorf,Nordrhein-Westfalen,40549,GERMANY,Whol electronic parts/equipment,,,,,,,
753729334,spicerslimited.com.au,spicers.com.au,PAPER ASSOCIATES PTY. LIMITED,155 Logis Boulevard,,DANDENONG SOUTH,VICTORIA,3175,AUSTRALIA,Mfg converted paper products,,,,,,,
507294383,livadiya-hospital.ru,hospital-yalta.ru,"YALTINSKAYA GB N1, GBU",2 shosse Sevastopolskoe,,Yalta,,29865,RUSSIAN FEDERATION,General hospital,,,,,,,
943793091,tribarmfg.com,tribar.com,"Tribar Manufacturing, L.L.C.",2211 Grand Commerce Dr,,Howell,Michigan,48855,USA,Mfg plastic products,,,,,,,
4177036,rotek-inc.com,thyssenkrupp-rotheerde.com,Thyssenkrupp Rothe Erde USA Inc.,1400 S Chillicothe Rd,,Aurora,Ohio,44202,USA,Mfg ball/roller bearings,,,,,,,
971303557,anses.gov.ar,anses.gob.ar,ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL,Avenida Córdoba 720,,Ciudad de Buenos Aires,,C1054,ARGENTINA,Administrative social/manpower programs,,,,,,,
121377139,chomp.org,montagehealth.org,Montage Health,23625 Holman Hwy,,MONTEREY,California,93940,USA,Social services,,,,,,,
694656641,mitsuikanko.co.jp,granvista.co.jp,"MITSUI KANKO DEVELOPMENT CO.,LTD.","1-26-9, SHINKAWA",SHINKAWAIWADE BLDG.,CHUO-KU,TOKYO,104-0,JAPAN,Hotel/motel operation,,,,,,,
546742028,huan-qiu.cn,sygg-insulator.com,"Sichuan Yibin Global Group Co., Ltd.","Room 320, No.17, Section 3, Annex, Changjiang N. Road West Secti",,Yibin,Sichuan,64400,CHINA,Mfg pressed/blown glass,,,,,,,
595431321,mediacorp.sg,mewatch.sg,MEDIACORP TV SINGAPORE PTE LTD,1 Stars Avenue,Mediacorp Campus,SINGAPORE,,13850,SINGAPORE,Television station,,,,,,,
917745536,vinodajay.com,sybex.in,SYBEX SUPPORT SERVICES PRIVATE LIMITED,"Hari Nagar, Ashram, Nct Of",,New Delhi,Delhi,11001,INDIA,Whol nondurable goods,,,,,,,
277316113,brenntag.fr,brenntag.com,BRENNTAG SA,90 AVENUE DU PROGRES,,CHASSIEU,RHONE,69680,FRANCE,Whol chemicals/products,,,,,,,
342866746,pfeifer-langen-ihkg.com,pfeifer-langen.com,Pfeifer & Langen Industrie- und Handels-KG,Aachener Str. 1042a,,Köln,Nordrhein-Westfalen,50858,GERMANY,Holding company,,,,,,,
243719023,sunglasshut.com,essilorluxottica.com,Essilorluxottica Canada Inc,371 rue Deslauriers,,SAINT-LAURENT,QUEBEC,H4N 1,CANADA,Ret optical goods,,,,,,,
545518920,china-yongfeng.com,yongfengsteel.com,"Shandong Laigang Yongfeng Steel Co., Ltd.",Qihe Economic Development Zone,,Dezhou,Shandong,25110,CHINA,Blast furnace-steel works,,,,,,,
540927375,guomaoglobal.com,guomaoreducer.com,"Jiangsu Guomao Reducer Co.,Ltd.","No.98, Longqian Road, High-Tech Industrial Development Zone, Wuj",,Changzhou,Jiangsu,21316,CHINA,Mfg power transmission equipment,,,,,,,
687752303,hyundaiusa.com,hyundai-bngsteel.com,"HYUNDAI BNG STEEL CO., LTD.","124 Jeokhyeon-ro, Seongsan-gu",,Changwon,GYEONGNAM,51707,KOREA REP OF,Mfg cold-rolled steel shapes,,,,,,,
244664087,edo.simcoe.ca,simcoe.ca,Corporation of the County of Simcoe,1110 Hwy 26,,MIDHURST,ONTARIO,L9X 1,CANADA,Legislative body,,,,,,,
148301935,www.globalstar.com,globalstar.com,"Globalstar, Inc.",1351 Holiday Square Blvd,,COVINGTON,Louisiana,70433,USA,Telephone communications,,,,,,,
531611186,neptun-anapa.ru,laspace.ru,"NPO LAVOCHKINA, AO",24 ul. Leningradskaya,,Khimki,Moskovskaya oblast,14140,RUSSIAN FEDERATION,Commercial physical research,,,,,,,
551023554,mtu-solutions.com,rolls-royce.com,Rolls-Royce Power Systems AG,Maybachplatz 1,,Friedrichshafen,Baden-Wurttemberg,88045,GERMANY,Mfg internal combustion engines,,,,,,,
401173909,mohacsitakarek.hu,takarekbank.hu,Takarekbank Zartköruen Muködö Reszvenytarsasag,Magyar Tudósok körútja 9. G. ep.,,Budapest,Budapest,1117,HUNGARY,National commercial bank,,,,,,,
751784828,crownresorts.com.au,crownmgt.com.au,CROWN MANAGEMENT PTY. LTD.,L 3 8 Whiteman St,,SOUTHBANK,VICTORIA,3006,AUSTRALIA,Hotel/motel operation,,,,,,,
558353834,alrajhigroup-oman.com,alrajhi.com.om,AL RAJHI GROUP OF COMPANIES LLC,"Al Rajhi Group Building, Ghala Industrial Area, PO Box 254 PC 11",,,,111,OMAN,Mfg concrete block/brick,,,,,,,
754547883,safetyaerials.com.au,sra.edu.au,SAFETY & RESCUE AUSTRALIA PTY LTD,L 11 140 ST GEORGES TCE,,PERTH,WESTERN AUSTRALIA,6000,AUSTRALIA,Job training/related services,,,,,,,
91444195,sg.atsg.net,optanix.com,"Optanix, Inc.",1 Penn Plz Ste 3310,,NEW YORK,New York,10119,USA,Computer systems design,,,,,,,
151617446,saintlouise.verity.org,verity.org,"Verity Health System of California, Inc.",6300 Canoga Ave Ste 1500,,Woodland Hills,California,91367,USA,General hospital,,,,,,,
965519572,metrostate.edu,minnstate.edu,Minnesota State Colleges and Universities,700 7TH St E,,Saint Paul,Minnesota,55106,USA,Administrative educational programs,,,,,,,
811907997,coronacero.com.mx,grupomodelo.com,"Grupo Modelo, S. de R.L. de C.V.","Javier Barros Sierra No. 555, Piso 4","Santa Fe, Alvaro Obregón",Mexico,CIUDAD DE MEXICO,1210,MEXICO,Mfg malt beverages,,,,,,,
136763146,customer.wexinc.com,wexinc.com,"Discovery Benefits, LLC",4321 20TH Ave S,,Fargo,North Dakota,58103,USA,Accounting/auditing/bookkeeping,,,,,,,
650199060,pepsico.com,pepsicoindia.co.in,PEPSICO INDIA HOLDINGS PRIVATE LIMITED,"1st Floor, Office-01, 5th and 6th Floor, Tower-A,","Intellion Edge, Southern Periphery Road,",Gurugram,Haryana,12200,INDIA,Mfg bottled/canned soft drinks,,,,,,,
528178409,sinomach-he.cn,en.sinomach-he.cn,"Sinomach Heavy Equipment Group Co.,Ltd","No.99, Zhujiang East Road, Jingyang District",,Deyang,Sichuan,61800,CHINA,Mfg general industrial machinery,,,,,,,
755671927,accorrealtyandasset.com,mantrahotels.com,MANTRA MLR GROUP PTY LTD,L 15 50 Cavill Ave,,SURFERS PARADISE,QUEENSLAND,4217,AUSTRALIA,Hotel/motel operation,,,,,,,
531236378,taigapro.ru,istu.edu,INRTU IPOLYTECH,83 ul. Lermontova,,Irkutsk,,66407,RUSSIAN FEDERATION,College/university,,,,,,,
616531997,beverlyheritagecenter.org,townofbeverly.com,Town of Beverly,Walnut St,,Beverly,West Virginia,26253,USA,Executive office,,,,,,,
531237029,physcomsys.ru,herzen.spb.ru,"FGBOU VO RGPU IM. A. I. GERTSENA, RGPU IM. A. I. GERTSENA, GERTSENOVSKI UNIVERSITET, FGBU",d. 48 naberezhnaya Reki Moiki,,St. Petersburg,,19118,RUSSIAN FEDERATION,College/university,,,,,,,
561467254,tigergroup.net,tigergroup.ae,TIGER CONT. CO. LLC.,"3rd Floor, Tiger 2 Building, Al Taawun Street",,Sharjah,Sharjah,,UNITED ARAB EMIRATES,Nonresidential construction,,,,,,,
214536963,caterpillar.com,cat.com,CATERPILLAR (U.K.) LIMITED,Peckleton Lane,Desford,LEICESTER,LEICESTERSHIRE,LE9 9,ENGLAND,Mfg mining machinery,,,,,,,
79837696,leisd.ws,littleelmisd.net,Little Elm Independent School District,400 Lobo Ln,,Little Elm,Texas,75068,USA,Elementary/secondary school,,,,,,,
682527413,setlhome.ru,setlgroup.ru,"SETL STROI, OOO","d. 3 k. 1 str. 1 ofis 507,  naberezhnaya Ushakovskaya",,St. Petersburg,,19734,RUSSIAN FEDERATION,Engineering services,,,,,,,
89405539,www.nbg-home.com,nielsenbainbridge.com,"Nielsen & Bainbridge, LLC",12303 Technology Blvd Ste 950,,AUSTIN,Texas,78727,USA,Mfg wood products,,,,,,,
698300360,dia-nitrix.com,dia-nitrix.lookchem.com,"DIA-NITRIX CO.,LTD.","1-6-10, SHIBA",SHIBAESHIAIEI BLDG. 8F.,MINATO-KU,TOKYO,105-0,JAPAN,Mfg chemical preparations,,,,,,,
174855668,reliancepartnersre.com,pgim.com,"Mason-Mcduffie Real Estate, Inc.",1555 Riviera Ave Ste E,,Walnut Creek,California,94596,USA,Real estate agent/manager,,,,,,,
696809458,narrowpeak.co.jp,nfc-hd.com,"NARROW PEAK, K.K.","5-17-18, SHINJUKU",H&I BLDG.,SHINJUKU-KU,TOKYO,160-0,JAPAN,Holding company,,,,,,,
637299900,yep.co.za,kaapagri.co.za,AGRIMARK OPERATIONS LTD,"1 WESTHOVEN ST, CAPE WINELANDS",,PAARL,Western Cape,7646,SOUTH AFRICA,Services-misc,,,,,,,
174849109,lendingclub.com,bank.lendingclub.com,"Lendingclub Bank, National Association",2701 N Thanksgiving Way Ste 300,,LEHI,Utah,84043,USA,Commercial bank,,,,,,,
548643568,borninbradford.nhs.uk,www.nhs.uk,Bradford Royal Infirmary,Duckworth Lane,,BRADFORD,WEST YORKSHIRE,BD9 6,ENGLAND,General hospital,,,,,,,
78787397,fresno.courts.ca.gov,co.fresno.ca.us,County of Fresno,2281 Tulare St Rm 304,,FRESNO,California,93721,USA,Executive office,,,,,,,
76904705,medcentral.org,ohiohealth.com,Medcentral Health System,335 Glessner Ave,,Mansfield,Ohio,44903,USA,General hospital,,,,,,,
948373808,ancraaircraft.com,ancra.com,Ancra International LLC,601 S Vincent Ave,,Azusa,California,91702,USA,Mfg industrial trucks/tractors,,,,,,,
695534854,zipdrug.co.jp,cocokarafine.co.jp,"ZIP DRUG CO.,LTD.","340, HOCHICHO, NISHI-KU",,NAGOYA,AICHI,452-0,JAPAN,Ret drugs/sundries,,,,,,,
565606472,minb.ru,minbank.ru,"JSC ""MOSCOW INDUSTRIAL BANK""",d. 5 ul. Ordzhonikidze,,MOSCOW,,11541,RUSSIAN FEDERATION,National commercial bank,,,,,,,
750878274,kraftheinzcompany.com,cerebos.co.za,CEREBOS (AUSTRALIA) LIMITED,92-96 Station Rd,,SEVEN HILLS,NEW SOUTH WALES,2147,AUSTRALIA,Mfg canned specialties,,,,,,,
602161424,sheiladevi.com,dunkindonuts.com,Sheila Inc,1201 N Clark St Ste 1,,Chicago,Illinois,60610,USA,Retail bakery,,,,,,,
358071327,victor-biryukov.ru,atyashevo.ru,"MPK ATYASHEVSKI, OOO",,,Rabochi pos. Atyashevo,,43180,RUSSIAN FEDERATION,Mfg prepared meats,,,,,,,
757784442,suez.com,suez.com.au,VEOLIA RECYCLING & RECOVERY (WA) PTY LTD,116 KURNALL ROAD,,WELSHPOOL,WESTERN AUSTRALIA,6106,AUSTRALIA,Refuse system,,,,,,,
221388460,duntanlich.com,slb.com,SCHLUMBERGER OILFIELD UK LIMITED,Duntanlich Transfer Shed,"Duntanlich Mine, Logierait",PITLOCHRY,PERTHSHIRE,PH9 0,SCOTLAND,Holding company,,,,,,,
682225637,wb-bank.ru,wildberries.ru,"VAILDBERRIZ, OOO",d. 6 str. 1,,Podolsk,,14218,RUSSIAN FEDERATION,Ret mail-order house,,,,,,,
561010925,csisolar.com,canadiansolar.com,"CSI Solar Co., Ltd.","No. 199, Lushan Road, High-tech Zone",,Suzhou,Jiangsu,21512,CHINA,Mfg semiconductors/related devices,,,,,,,
7947559,edkraemer.com,kraemerna.com,"Edward Kraemer & Sons, Inc.",1 Plainview Rd,,Plain,Wisconsin,53577,USA,Bridge/tunnel construction,,,,,,,
1070903,madisoncountyhr.org,madisoncountyal.gov,County of Madison,100 Northside Sq,,Huntsville,Alabama,35801,USA,Executive office,,,,,,,
365987952,gd-urengoy.ru,ugp.ru,"GAZPROM DOBYCHA URENGOI, OOO",8 ul. Zheleznodorozhnaya,,Novy Urengoi,,62930,RUSSIAN FEDERATION,Crude petroleum/natural gas production,,,,,,,
211909163,caparosteelproducts.com,caparo.com,CAPARO STEEL PRODUCTS LIMITED,101-103 BAKER STREET,,LONDON,LONDON,W1U 6,ENGLAND,Blast furnace-steel works,,,,,,,
72594997,gmepdocs.com,midmichigan.org,Midmichigan Medical Center-Gratiot,300 E Warwick Dr,,ALMA,Michigan,48801,USA,General hospital,,,,,,,
68572544,nmhnj.org,atlantichealth.org,Newton Memorial Hospital (inc),175 High St,,Newton,New Jersey,7860,USA,General hospital,,,,,,,
76406086,gscpariners.com,ir.saratogainvestmentcorp.com,"GSC Group, Inc.",300 Campus Dr Ste 110,,Florham Park,New Jersey,7932,USA,Security broker/dealer,,,,,,,
186192829,colorado.edu,uccs.edu,The Regents of The University of Colorado,1420 Austin Bluffs Pkwy CH209,,Colorado Springs,Colorado,80918,USA,College/university,,,,,,,
100013408,savannah.com,sccpss.com,Board of Education For The City of Savannah and The County of Chatham (inc),208 Bull St,,Savannah,Georgia,31401,USA,Elementary/secondary school,,,,,,,
237737338,sabic-europe.com,sabic.com,SABIC UK PETROCHEMICALS LIMITED,The Wilton Centre,Wilton,REDCAR,CLEVELAND,TS10,ENGLAND,Mfg chemical preparations,,,,,,,
757005512,iga.com.au,metcash.com,IGA FRESH (NORTHERN QUEENSLAND) PTY LIMITED,1 Thomas Holt Dr,,MACQUARIE PARK,NEW SOUTH WALES,2113,AUSTRALIA,Whol general groceries,,,,,,,
480000397,dormakaba.com,dormakabagroup.com,dormakaba Holding AG,Hofwisenstrasse 24,,RUMLANG,ZURICH,8153,SWITZERLAND,Holding company,,,,,,,
421629452,valiant-cn.com,valiant.cecep.cn,"Valiant Co.,Ltd","No.11, Wuzhishan Road, Economic Technology Development Zone, Fus",,Yantai,Shandong,26400,CHINA,Mfg chemical preparations,,,,,,,
690551346,tdk.com,tdk.co.jp,TDK CORPORATION,"2-5-1, NIHOMBASHI",NIHOMBASHITAKASHIMAYAMITSUI BLDG.,CHUO-KU,TOKYO,103-0,JAPAN,Mfg electronic resistors,,,,,,,
884433686,zumasys.com,nexustek.com,Nexustek Inc,2875 Michelle,,IRVINE,California,92606,USA,Telephone communications,,,,,,,
724797076,transformertrade.com,cee-group.cn,"China Electric Equipment Group Co., Ltd.","No.6, Shuige Road, Jiangning Economic Development Zone",,Nanjing,Jiangsu,21115,CHINA,Mfg transformers,,,,,,,
160935581,unipres.com,unipres.co.jp,Unipres U.S.A. Inc.,201 Kirby Dr,,Portland,Tennessee,37148,USA,Mfg automotive stampings,,,,,,,
404468381,sligro.nl,sligrofoodgroup.nl,Sligro Food Group Nederland B.V.,Corridor 11,,Veghel,NOORD-BRABANT,5466,NETHERLANDS,Whol general groceries,,,,,,,
557775710,saudi-technic.com,al-arfajgroup.com,ABDULLATIF AL-ARFAJ & BROTHERS HOLDING CO,"Albandariyah Center, King Abdulaziz Street, 3rd Floor",,AL KHOBAR,Eastern Province,31952,SAUDI ARABIA,Holding company,,,,,,,
966695892,efgcapital.com,efginternational.com,"Efg Capital Services, LLC",701 Brickell Ave FL 9,,Miami,Florida,33131,USA,Security broker/dealer,,,,,,,
38543385,ccwatraining.org,jtcc.edu,Brightpoint Community College,13101 Route 1,,CHESTER,Virginia,23831,USA,Junior college,,,,,,,
177687139,medicalmainecannabisandcbd.com,mainegeneral.org,Maine General Health Associates,35 Medical Center Pkwy,,AUGUSTA,Maine,4330,USA,General hospital,,,,,,,
11548177,pennmedicine.org,upenn.edu,The Trustees of The University of Pennsylvania,3400 Spruce St,,Philadelphia,Pennsylvania,19104,USA,Medical doctor's office,,,,,,,
603750329,software.covetrus.com,northamerica.covetrus.com,"Covetrus North America, LLC",400 Metro Pl N Ste 100,,DUBLIN,Ohio,43017,USA,Whol medical/hospital equipment,,,,,,,
484113811,adm.com,a-one.ch,ADM International Sarl,A One Business Center,"La Pièce, A One Business Center 3",ROLLE,VAUD,1180,SWITZERLAND,Whol farm product raw materials,,,,,,,
812294466,mexichem.com.mx,orbia.com,"Mexichem Servicios Derivados, S.A. de C.V.",Río San Javier No. 10,Viveros del Río,Tlalnepantla de Baz,ESTADO DE MEXICO,54060,MEXICO,Management consulting services,,,,,,,
901291885,saude.rio.rj.gov.br,rio.rj.gov.br,RIO DE JANEIRO SEC MUNICIPAL DE SAUDE,Rua AFONSO CAVALCANTI 455,6 ANDAR,RIO DE JANEIRO,RIO DE JANEIRO,20211,BRAZIL,General government,,,,,,,
918564282,tciseaways.com,tcil.com,TCI SEAWAYS LIMITED,"92, 4th floor Gee Gee Crystal",Dr Radhakrishna Salai,Chennai,Tamil Nadu,60000,INDIA,Deep sea passenger transportation,,,,,,,
644978710,rabota.sber.ru,sberbank.ru,"SBERBANK, PAO",d. 19 ul. Vavilova,,MOSCOW,,11731,RUSSIAN FEDERATION,National commercial bank,,,,,,,
710087458,merck.co.jp,merckgroup.com,MERCK PERFORMANCE MATERIALS G.K.,"1-8-1, SHIMOMEGURO",ARCO TOWER,MEGURO-KU,TOKYO,153-0,JAPAN,Mfg cyclic crudes/intermediates/dyes,,,,,,,
366123136,kotex.ru,kimberly-clark.ru,"KIMBERLI-KLARK, OOO",15 ul. Sitenka,,Stupino,Moskovskaya oblast,14280,RUSSIAN FEDERATION,Mfg sanitary paper products,,,,,,,
422392303,gdansk.pl,bip.gdansk.pl,URZAD MIEJSKI W GDANSKU,Ul. Nowe Ogrody 8-12,,Gdansk,pomorskie,80-80,POLAND,General government,,,,,,,
6965834,kclife.com,ikclife.com,Kansas City Life Insurance Company,3520 Broadway Blvd,,KANSAS CITY,Missouri,64111,USA,Insurance agent/broker,,,,,,,
811873215,scotiabank.com.mx,scotiabankinverlat.com.mx,"Grupo Financiero Scotiabank Inverlat, S.A. de C.V.",Lorenzo Boturini No. 202 Piso 2,"Transito, Cuauhtemoc",Mexico,CIUDAD DE MEXICO,6820,MEXICO,Holding company,,,,,,,
85548048,commcare.com,notredamehealth.org,Notre Dame Health System,5600 General Degaulle Dr,,New Orleans,Louisiana,70131,USA,Apartment building operator,,,,,,,
366143076,titan-translate.ru,titan2.ru,"KONTSERN TITAN-2, AO","d. 12 etazh 51 pom. III kom. 1,  naberezhnaya Presnenskaya",,MOSCOW,,12311,RUSSIAN FEDERATION,Water/sewer/utility construction,,,,,,,
968912704,profrac.com,fts-intl.com,"Fts International, Inc.",777 Main St Ste 2900,,Fort Worth,Texas,76102,USA,Oil/gas field services,,,,,,,
789508959,kumon.com,kumonfranchise.com,"Kumon North America, Inc.",301 State Rt 17,,Rutherford,New Jersey,7070,USA,School/educational services,,,,,,,
831813659,westvirginiauniversity.com,wvu.edu,West Virginia University,1501 University Ave,,Morgantown,West Virginia,26505,USA,College/university,,,,,,,
78198983,akleg.gov,alaska.gov,State of Alaska,120 4TH St,,Juneau,Alaska,99801,USA,General government,,,,,,,
839369857,myevergreenonline.com,myevergreen.com,"Evergreen Enterprises, Inc.",5915 Midlothian Tpke,,Richmond,Virginia,23225,USA,Mfg fabricated textile products,,,,,,,
210981993,abercrombie.com,abercrombie.co.uk,AFH STORES UK LIMITED,"2ND FLOOR,BERKELEY SQUARE HOUSE",BERKELEY STREET,LONDON,LONDON,W1J 6,ENGLAND,Ret family clothing,,,,,,,
110024325,americanexpress.com,consumer-travel.americanexpress.com,"American Express Travel Related Services Company, Inc.",18850 N 56TH St,,PHOENIX,Arizona,85054,USA,Business services,,,,,,,
341077522,rt.al.world,al.world,Marelli Automotive Lighting Reutlingen (Germany) GmbH,Tubinger Str. 123,,Reutlingen,Baden-Wurttemberg,72762,GERMANY,Mfg vehicle lighting equipment,,,,,,,
542984222,sunportpower.com,sunportpower.cn,"Jiangsu Sunport Power Corp ., Ltd.","No.20, Xishi Road, Xinwu District",,Wuxi,Jiangsu,21411,CHINA,Mfg semiconductors/related devices,,,,,,,
683858904,hmofd.ru,hm.com,"EICH END EM, OOO","vladenie 39 str. 6 pom. OV02_02A_06,  ul. Leningradskaya",,Khimki,Moskovskaya oblast,14140,RUSSIAN FEDERATION,Ret family clothing,,,,,,,
